field_key,county_fips,county,state,m1,m2,m3,m4,m5,m6,m7,fit_r2
21,20025,Clark,Kansas,2.5913305747090933,20.710219003216142,117.5268935842768,26.494865035388905,128.5028911517825,16.36902541439377,-0.0499999997562531,0.9854240833998988
22,20025,Clark,Kansas,2.4137331589618505,16.241228093797464,120.36117674027884,31.407272905819983,131.32856607734055,19.05659778578837,-0.0499999999987009,0.9886644559999704
23,20025,Clark,Kansas,2.757082933555171,16.015817644569342,123.39999988026833,29.13603875403821,131.59646469982115,17.46299313258783,-0.0499999999984582,0.9768171408165748
24,20025,Clark,Kansas,1.8678457347359807,26.35388244680448,106.86173927326736,20.826956574505047,122.25532018229605,15.137318703052324,-0.0499999990119772,0.9696172295302388
25,20025,Clark,Kansas,0.7520780033801797,0.4141780041829612,34.000000033717825,43.19999933299053,128.45159936827875,7.289013076703147,0.0021798808863933,0.9526586728746692
26,20171,Scott,Kansas,1.823898945918233,14.017350308203664,86.37027515404321,21.355808475355698,157.24607482563488,5.411728581185307,0.049999998445943,0.9379094594247652
27,20057,Ford,Kansas,1.5658672502941111,13.375613348043093,98.3603533468675,9.582785720709502,158.72618598822598,3.325706614438492,0.0499999994831173,0.9918910763973116
28,20057,Ford,Kansas,1.6242562355691026,11.998885634202288,93.14290007878948,9.89115694641022,155.7546002248664,3.781993789177236,0.0499999999901385,0.9844154499010672
29,20057,Ford,Kansas,0.229805491657674,4.208178712259952,163.6,21.6,178.0,1.0,0.0,-0.0115907004930169
30,20057,Ford,Kansas,1.7207240956888703,12.478098620813126,97.15700836209122,9.816018455504608,156.77554580640873,3.4612268866695386,0.0499999999999303,0.9899752938565338
31,20057,Ford,Kansas,0.8764394780341553,0.1186731278274492,163.1585110957364,19.5857565473572,177.98275091667193,28.758787170482385,-0.0004916625435127,0.1892969316052359
32,20057,Ford,Kansas,7.955741950844804e-11,11.634131843646902,82.93561025444563,19.62826183936176,161.39759579063295,17.18355930538037,0.0499999999963202,0.9692440992775406
33,20057,Ford,Kansas,0.4365300681310142,14.502573996379612,75.10650297500177,13.66335856890997,157.25433154437695,8.639023207696235,0.0499999998547389,0.9763937806150776
34,20135,Ness,Kansas,1.916706555769016,10.666512133596166,114.39999999907246,26.70954897601367,134.67350441376755,15.164629511081932,-0.0499999999438687,0.9462909223557888
35,20135,Ness,Kansas,1.919399216911397,10.459342095705791,123.39999999700925,28.42904426200503,140.12598354380728,16.110085255406762,-0.0499999955113671,0.9600479596032192
36,20135,Ness,Kansas,1.5039064012922274,7.018617844106757,89.73029880541816,10.27850431955729,157.84497965282537,2.818188977014288,0.0339851838417076,0.9890962094629536
37,20135,Ness,Kansas,1.541788616374651,8.703814378578747,89.6350048324729,11.863795240835923,157.15877185578182,4.54725045878856,0.0422972551623413,0.9792063855568022
38,20165,Rush,Kansas,1.4367209348567125,10.81607818579742,84.7354658127455,10.921117674521913,150.6602091133429,6.745659209638652,0.0499999999640553,0.987461192856861
39,20165,Rush,Kansas,0.8064851450891126,1.5509072376123858,71.75057559075262,6.202174617258202,142.731401071148,11.607826238892072,-0.0499999999856705,0.9826300314674098
40,20135,Ness,Kansas,1.6309947338997115,12.4379074188084,87.58737862193962,12.921480347282728,150.50796378689773,6.36387060804628,0.0499999999980345,0.9820524391105482
41,20135,Ness,Kansas,1.9594917312460245,12.870949252944133,91.006847634821,10.19261234584135,145.6946016147254,6.83027826925081,0.0499999998811971,0.971734852984584
42,20101,Lane,Kansas,1.870811793493369,12.859692870994342,123.25406603099192,27.175546748221908,135.86165394397543,18.09053462048516,-0.0499999987881896,0.9754861590449896
43,20101,Lane,Kansas,2.26102162457696,10.680398602103264,85.78409366293182,8.609045097990212,144.6600937435123,5.460858690164059,0.0499999996818215,0.9446582171304512
44,20101,Lane,Kansas,2.58928135369624,0.1000000000073229,117.39999998922184,43.19999967274287,136.17606528207807,10.4135636251959,-0.0399254324602938,0.8907227502710064
45,20057,Ford,Kansas,4.1015363050610814e-08,17.865443311674703,77.23475763696129,12.380098673727243,157.88366200716987,10.449422717549195,0.0499999994298957,0.9543614181101264
46,20057,Ford,Kansas,0.9204349886384544,1.530621518200304,34.00000005621969,43.19999995722636,139.02954066437528,11.015714308772782,0.0078681432428175,0.9884541964164316
47,20057,Ford,Kansas,2.725403988381005,9.71206366505266,126.3999999999999,33.91030065088585,141.43019510960892,16.66093839499915,-0.0499999999981629,0.9468274246156642
48,20057,Ford,Kansas,2.018490660611874,13.802864939705426,142.62610709170286,32.3467504176764,157.37369469469212,7.845750078427056,0.0461332086732621,0.9336569592101984
49,20057,Ford,Kansas,2.4122869030284826,11.195937526753744,72.67274869679748,6.248939306104661,144.61352505653807,4.341723033509226,0.0499999998203169,0.8728341936142974
50,20057,Ford,Kansas,2.0725314677278326,11.118490495124322,73.95875959705779,7.889374892050716,148.67688193209727,4.873380621560134,0.0499999999999716,0.9148852926115948
51,20057,Ford,Kansas,1.9552730836212735,18.51517991567989,111.79893508308962,24.15616911474317,127.13353027115664,16.720406145763747,-0.0499999999712764,0.9687608685207372
52,20057,Ford,Kansas,1.3475256805944262,15.628929756009544,104.61937109865404,30.015252398987545,120.51134680644314,20.98295306036862,-0.0499999935648711,0.8974753979423551
53,20119,Meade,Kansas,1.1486402414973822,5.756052244454666,112.5016714843139,27.345408464650365,154.3405176235054,9.256036119716468,-0.0499999999136537,0.9904703093604867
54,20119,Meade,Kansas,1.0445772471846102,6.32757651767788,163.6,21.6,178.0,1.0,0.0,0.2685350167311694
55,20119,Meade,Kansas,0.9423593896188212,3.7861789947172113,163.6,21.6,178.0,1.0,0.0,-0.0008315853823255
56,20119,Meade,Kansas,1.8869933732461717,22.8056619596985,111.39999999610384,36.214437366381695,139.56310024734012,18.28014918656125,-0.0499999999220642,0.9442971476801276
57,20051,Ellis,Kansas,3.654635988591693,9.08214578727608,123.39999996376272,26.18876444130005,137.74031012645966,10.927170040605626,-0.0499999994076726,0.8710632029305685
58,20051,Ellis,Kansas,0.8772382840620258,0.1000000196646997,118.61994330177154,15.957172991024816,172.03445450775257,3.320318425895072,-0.0008131219078987,0.8443907625819209
59,20051,Ellis,Kansas,1.942256556520292,0.5723331106532964,114.39999999953358,28.36151213261657,132.18484055354006,13.669588593401464,-0.0499999999966435,0.9705410213545014
60,20051,Ellis,Kansas,1.7256317076644572,10.491536575976532,126.57744024683429,22.15328491917671,137.2495643230382,15.302102925356955,-0.0499999986438595,0.9710161430214208
61,20051,Ellis,Kansas,1.9231837589771443,0.8318349065593724,86.91924437752272,3.655627096411125,141.5806841777007,6.412281645475729,-0.0271260600342862,0.9668677845613892
62,20051,Ellis,Kansas,2.395372347679431,0.1000000012561337,126.39999999730398,33.268719538765005,137.34482466499554,13.235513100033588,-0.0475660059544069,0.9570358947617084
63,20051,Ellis,Kansas,2.8909051148025364,6.656388494905114,95.72418187466003,5.2252778657800905,177.9999999992143,1.6480560669240112,0.0499999994825477,0.9597312705424248
64,20165,Rush,Kansas,2.1848475106487144,7.117805248660343,114.39999966138942,29.458107525219177,136.32009703277288,13.75216567339241,-0.0499999997971408,0.9582920548586958
65,20165,Rush,Kansas,1.7395997647921917,9.548182320913268,91.51542476748423,9.89026349814934,146.87128287250135,6.336284405528172,0.0499999981902597,0.9667303364927436
66,20165,Rush,Kansas,2.361734526219748,0.1000363964904341,126.3999997807674,27.21698403902597,135.3507020704401,12.38021148805672,-0.0499999999984578,0.9643434970781948
67,20165,Rush,Kansas,4.073675379764041,9.809708576161643,126.39999996939648,37.338595788655546,141.23700608423073,12.749251171306447,-0.0499999993286329,0.9667236329994696
68,20165,Rush,Kansas,1.5721036184914157,12.560333422655436,82.89790963976418,10.687606188811738,148.25952769609347,7.546354201913127,0.0499999998867145,0.9814377128159704
69,20047,Edwards,Kansas,2.681078133504698,21.77298673936098,124.48320524212085,23.82558931246243,134.36602968714993,15.076805971730035,-0.0499999999797817,0.970146343265255
70,20057,Ford,Kansas,1.052693061926679,0.1000000069291831,102.980897904244,3.339955753222249,166.62885566662317,2.302883886881344,-0.0162019404641766,0.9940610640479006
71,20057,Ford,Kansas,1.6710988242690197,18.786716134655027,121.08480158003591,21.625031054250982,135.7763068928743,15.640005488753976,-0.04999999877403,0.9690512047284132
72,20047,Edwards,Kansas,1.8459436770979332,20.44778878670096,121.5795032421663,20.72376266020357,134.7608996568519,14.944907629643048,-0.0499999772739561,0.9597210267891044
73,20057,Ford,Kansas,1.403615148180436,12.875137560892954,120.2910526350192,23.305854259085464,134.27008237061798,16.19652000737682,-0.049999997342444,0.958870715082921
74,20047,Edwards,Kansas,1.2818587384094775,19.793989620783552,126.3999999813297,26.554482036581238,143.32351271326647,16.757920847847767,-0.0499999942590178,0.9414826821977336
75,20057,Ford,Kansas,1.8538769061258809,19.229103854654863,125.09830346587424,21.989324535188985,136.46014149945677,15.41160741977152,-0.049999999407839,0.9515882199693478
76,20057,Ford,Kansas,1.0457999969729268,0.8924656012660982,96.15293419038348,9.702447841470777,156.5555246246939,1.1791024192236668,0.0029361223807731,0.9188081802664018
77,20057,Ford,Kansas,3.88765081460193,25.18973414822911,126.38754311196055,26.28979849155015,132.44293193354486,15.145347033190951,-0.0499999990351767,0.990661936487431
78,20057,Ford,Kansas,2.614176989941777,20.27587530584072,121.09277248874032,24.098883649455704,130.98843629162792,15.641959662344172,-0.0499999993250744,0.9682695314207236
79,20057,Ford,Kansas,1.746917056946936,4.818802368600249,102.79056768872046,22.955941843669347,118.83561643477366,11.484820336800867,-0.0499999999423441,0.9556998308336112
80,20057,Ford,Kansas,3.242076702750722,17.280256820876232,126.39999991799397,31.55461764964441,143.85762830092617,14.709082719040744,-0.0499999999035129,0.9443365567288328
81,20119,Meade,Kansas,1.036451212878379,6.5157367764073415,163.6,21.6,178.0,1.0,0.0,0.1394450177261966
82,20167,Russell,Kansas,3.0852449868842804,5.275627629727423,123.39999999821389,29.10346756389086,137.50796163232093,10.143298937972808,-0.0499999996782444,0.951714897744818
83,20167,Russell,Kansas,1.2653839241222304,9.339089699888708,95.62424301961288,8.036699442837934,149.11477011685236,4.564491840063937,0.0499999999916482,0.9888196062849952
84,20167,Russell,Kansas,1.3007416436458263,7.845167648079855,98.54015442207016,9.101486284234626,151.94154009452615,4.677776677814144,0.0452364114433242,0.9812817214698776
85,20051,Ellis,Kansas,2.114702768962309,6.723295317179999,100.82694404938512,7.13378186728071,177.99999998823358,2.2583353311963315,0.0445432986853872,0.9830441848907824
86,20051,Ellis,Kansas,2.110614260498381,6.2968318711410936,126.39999999466234,25.19321327909016,138.23324763203874,14.353224035853064,-0.0499999999987164,0.966755858924791
87,20051,Ellis,Kansas,1.3172550501285516,0.1000000027789493,91.7615818907918,6.402889149970729,139.26223745552582,8.466586145022848,-0.0248375744175975,0.9630942463663724
88,20051,Ellis,Kansas,2.5398436471546093,7.387119617689951,91.79089913934236,4.393180007218705,177.99999999989328,1.000000000148212,0.0499999999974355,0.915634431318341
89,20167,Russell,Kansas,1.791765336529192,12.304222094495534,125.8017102905303,17.485723458220264,134.87246162180378,12.105751938555615,-0.0499999999567045,0.9834415474342304
90,20167,Russell,Kansas,1.3113512987504323,0.1000002160188928,97.57472084353093,17.536281869017774,177.99999999950043,43.19999999727933,-0.007539196413481,0.9834186918728124
91,20051,Ellis,Kansas,1.9678696330852337,14.982763999644764,126.39999997928186,21.586550740548773,136.46161056403432,14.564964329407312,-0.0499999999984585,0.9672472631396064
92,20167,Russell,Kansas,1.5399345054810571,9.648099956391643,96.37129405669032,10.511769996342284,140.08104655167443,4.903363147909438,0.0499999996535723,0.9723856165271028
93,20051,Ellis,Kansas,1.2664015075949338,11.861085045092418,106.28683873410614,11.237077108775347,149.77119139017418,6.442667359691145,0.0499999992415791,0.992436217086932
94,20051,Ellis,Kansas,2.2835785443011347,16.379590335771542,127.7325067977514,19.48453907735012,136.60826723137907,12.66764538625704,-0.0499999999999469,0.9583184671917574
95,20051,Ellis,Kansas,1.2992148999101656,11.698071270782313,97.11805519333704,10.408375357480203,155.32807917736352,5.4544761534912505,0.0499999999997512,0.9905790100773388
96,20165,Rush,Kansas,2.031080899363589,6.627481136753974,114.39999992699248,25.255307765260557,134.18938102964623,13.17781751630151,-0.0499999955736065,0.9542757797030604
97,20165,Rush,Kansas,2.278855909760587,9.240254045410838,126.39999999865668,22.22349191931233,135.2099653247302,13.71627260716308,-0.0499999999867289,0.94184306638652
98,20165,Rush,Kansas,2.063466781886691,12.334169614335527,128.38222656746035,20.0240520966834,135.61279454465188,12.985145450763612,-0.0499999999999999,0.9682051992092632
99,20165,Rush,Kansas,1.9293543489378355,13.23042058066669,125.67736437761094,19.12854681633012,135.02946679416937,12.925077745426554,-0.049999999974072,0.964248554357461
100,20165,Rush,Kansas,1.7158047619308388,0.1000000001041414,114.39999999941725,30.75373969557062,135.40392678533627,13.48512450696431,-0.0499999311778637,0.9629296393441092
101,20165,Rush,Kansas,1.815791481988812,14.804501662818817,129.23493401595888,23.25450608207518,141.6903858592918,15.279938524852074,-0.0499999996520544,0.973608466712343
102,20165,Rush,Kansas,0.2191017517438614,0.1000000021199609,71.37644439436411,8.00352948141154,143.88941562893427,15.205719403717971,-0.0368473353309418,0.9763400219492382
103,20165,Rush,Kansas,2.2105492913168905,22.58061369096497,119.61689147653638,20.895364914410344,132.85701734757174,13.624005425507258,-0.0499999997683905,0.9814613881208816
104,20165,Rush,Kansas,0.7865922556199508,0.8058914647308195,75.4178952921324,9.180204660981593,135.70602472139802,11.367144593652077,-0.0499999996864762,0.9856966595399624
105,20165,Rush,Kansas,2.394289941505082,0.1000116182087753,111.3999999988064,43.19999999952741,129.87269702582495,13.008166833031744,-0.0446754387210302,0.980638634805366
106,20101,Lane,Kansas,1.7289699125853082,12.228195374269244,93.80463514404887,11.265856065093232,149.19342224099051,10.652544594998457,0.049999999449974,0.976733118624231
107,20171,Scott,Kansas,0.894746880928976,18.41554050553439,114.3999999998178,32.37727137790622,138.1394734093589,21.15834465573718,-0.0499999999978489,0.9354159163208818
108,20101,Lane,Kansas,1.0357265729080316,12.34785893060503,137.42207709228865,20.309226813284884,150.10544473384562,15.093713002646028,-0.0499999999844713,0.9793264839232312
109,20101,Lane,Kansas,1.273808028752872,6.596753912130921,138.83754918291007,31.01986493470048,159.30611056487172,14.027504352873132,-0.0499998637654472,0.9227987356743628
110,20171,Scott,Kansas,2.1392231284143466,15.488344033256126,90.87013862097214,13.622347522240911,150.6141085771445,8.168773204512235,0.0499999995020401,0.9726135177814936
111,20101,Lane,Kansas,1.897902522717937,4.5533452203823135,87.58466156276988,8.749878117575925,152.0192629409877,7.121521838490176,-0.0124192608178365,0.9478552755163636
112,20101,Lane,Kansas,1.7013249549644425,2.1103424611043105,90.06204334195453,5.876773040756715,150.67150757499175,7.47361706956818,-0.0244859589809857,0.940403332357312
113,20101,Lane,Kansas,5.078659002885847e-12,19.15118319060057,131.48937087432563,34.35091509890321,155.70006259002776,20.08375534820215,-0.0499999969548765,0.9106789825618482
114,20101,Lane,Kansas,1.1867132561185667,11.809833458720126,109.614432602407,12.656921288602176,167.00845392832744,3.0419170505421675,0.0499999999993596,0.9894009348981904
115,20101,Lane,Kansas,1.1908682673203332,10.971632888673389,107.11144895993932,15.469023624007,158.94794701359262,9.5927162705546,0.0499999999911928,0.9793846716660076
116,20171,Scott,Kansas,0.9088330327963896,1.9075326248810305,112.61851414288805,20.97161654406083,150.0067867717064,10.667886790869526,-0.0499999997973985,0.9749200119901048
117,20171,Scott,Kansas,0.8650719671158451,11.454836813422524,142.59042073737737,21.13334875729702,157.3773757008458,12.992311595470392,-0.0203366820915828,0.9875217495933696
118,20071,Greeley,Kansas,2.1692146713428837,13.14986182354676,132.04751312799294,18.748748303396155,139.94246643959718,12.322685666813507,-0.0499999998730116,0.9248205537813828
119,20203,Wichita,Kansas,2.995869892922116,17.41905911951272,147.3999998436871,29.23632451067561,154.61893988485042,16.200107206151884,-0.0499999999985485,0.956966310500228
120,20071,Greeley,Kansas,1.8021617892123127,5.265371442893686,114.39999998171513,25.47652799915532,136.13591412433507,13.321212221535983,-0.0499999995226522,0.9417025991291365
121,20071,Greeley,Kansas,1.9542640328333876,5.6772039101623735,117.39999985701326,25.91869876282578,139.26375570990714,12.480330035040511,-0.0499999986556443,0.9482670942839948
122,20071,Greeley,Kansas,1.6605964316824122,0.1000007656099153,114.39999989008084,37.0840107397632,137.42907813452308,18.972810132146087,-0.049999994073204,0.8233180925941102
123,20179,Sheridan,Kansas,1.30705347869498,18.41725308897004,110.78657421261188,8.76673175326684,159.3632079363749,10.578602184602518,0.0499999999995376,0.9960149111926704
124,20179,Sheridan,Kansas,1.4725462919092207,16.892837143878346,107.26962774545233,7.555563693944228,157.00404222123694,10.86680066467704,0.0499999999993387,0.9959409293528816
125,20179,Sheridan,Kansas,1.166439421151927,11.568342232154398,112.08834292509972,10.782994315484071,121.14155164298724,11.647224519696191,-0.0499999999997983,0.9832112954396668
126,20179,Sheridan,Kansas,1.1108013611277,9.350698385963987,111.62348412190047,11.568200401110284,120.75306149004255,12.369484039011995,-0.0499999997609293,0.9863605716564072
127,20179,Sheridan,Kansas,1.0292837608897447,1.4831159577350272,109.84243823586756,7.825495943281169,158.66719678774797,9.455120231542484,-0.0499999999468575,0.9945264172137662
128,20171,Scott,Kansas,0.8781136737567613,5.124628010538508,126.10388082993596,12.67971841097225,168.48386441152718,5.574575147042006,0.0207425113005018,0.9938867106543582
129,20171,Scott,Kansas,0.9044897076785064,6.46000733488365,124.85702428666497,11.139172733370708,167.58968576668676,5.394989005978741,0.0276587580425114,0.9941159944202316
130,20171,Scott,Kansas,2.221921502180566,11.592745142086128,95.2031339711328,9.398315066265436,152.64556558159984,4.357767696895991,0.0499999997803487,0.9646074785507034
131,20145,Pawnee,Kansas,2.786663662130553,5.029561221907558,111.39999999975063,34.01589926116847,133.2313548563527,11.201637746005966,-0.049999999998578,0.972493549667663
132,20193,Thomas,Kansas,0.7422947147261543,2.5633386687154225,128.26574437790683,14.46356986431914,139.94272630606028,15.808150149964051,-0.0499994584641561,0.9829461322049626
133,20181,Sherman,Kansas,0.8267277210169903,0.1000000372418655,125.0045925135823,10.394854841475595,139.16239374772573,12.622533142009493,-0.0499999948275977,0.969998486298092
134,20101,Lane,Kansas,2.3325525958775257,0.1000003549861497,86.39484444312127,2.992669447552328,139.04502417489445,7.122258094552776,-0.0432197169695483,0.9616224787840448
135,20101,Lane,Kansas,2.0457527880649056,14.982690652891169,129.399999890505,22.380581430316536,141.1641198279634,14.5674280093715,-0.0499999999984578,0.9636330910404496
136,20083,Hodgeman,Kansas,2.4567365326810697,19.173193973583807,129.3999999981542,25.09144855374026,138.63893754868857,15.849531952933514,-0.0499999727210686,0.9419245807749694
137,20057,Ford,Kansas,1.19909490930356,7.860121768951356,85.0498921647613,10.42476928361907,158.61317721380493,6.926320658042238,0.0427896621340174,0.9727055504217066
138,20057,Ford,Kansas,0.1373735196999467,17.606942903486956,114.39999653169184,33.981923872703646,142.0404729522429,22.03007072260793,-0.0499999844666244,0.9087484722555026
139,20057,Ford,Kansas,1.6397424152160602,7.799066417107618,80.97368842213409,9.15111570163503,151.79915250697715,4.602303900639971,0.0300573553448753,0.9312511133667448
140,20057,Ford,Kansas,1.4467953738711437,11.568708803552704,85.31206033318105,11.662150150492671,153.56033018579794,6.632552904396718,0.0499999999891297,0.9849078280549336
141,20057,Ford,Kansas,1.1350363039880078,12.080913685665893,84.06331177289316,19.005052263827437,150.25395347063437,8.777262966535051,0.049999999972734,0.9744469266527648
142,20057,Ford,Kansas,2.162513279511914,7.225169416780601,123.39999996543612,38.767078674422486,144.0332791976143,16.68665753461068,-0.0499999999577664,0.8669300216981535
143,20057,Ford,Kansas,2.1752242632456804,9.277595130979838,123.39999999772051,32.32748960655998,137.93869115959717,16.983510845029443,-0.0499999999826038,0.9233809742146888
144,20057,Ford,Kansas,2.7640554929993293,28.02957138505819,122.6534008091846,23.50990586499926,132.98399471673383,14.597733051209326,-0.0499999995708722,0.9700738342263996
145,20057,Ford,Kansas,1.5318428508612538,0.1000000000786912,115.3174456705103,20.965828472640855,144.54464924896453,18.2013520655648,-0.0276528361987603,0.9655582976860682
146,20057,Ford,Kansas,1.1167665959224211,12.155014628538046,135.82403141886846,34.27021920758425,150.40775086111705,20.580994646623523,-0.0499999999980921,0.93857857810488
147,20057,Ford,Kansas,0.6840634815546631,22.28721024929192,119.69124453416316,30.467072469127217,139.8279843023688,21.209761852715665,-0.0499999932632697,0.907142543794818
148,20057,Ford,Kansas,1.7979258188620368,10.550727321319291,87.26313003246277,10.97896959227757,148.4125112944021,7.587974235180593,0.0499999785122316,0.9310830207059824
149,20057,Ford,Kansas,2.320483625536629,12.508586919294874,123.39999999217748,30.93714417648989,139.6051238932157,16.20402080940474,-0.0499999998876073,0.9423162649866412
150,20071,Greeley,Kansas,1.3050115953838335,8.604879056110457,122.83121099325987,14.11886781342136,136.46763875739356,9.854947724480215,0.014707634277594,0.8734433307683747
151,20071,Greeley,Kansas,1.1742282993233122,7.681672157420196,125.87007611332236,13.186462469013197,134.8214977418108,10.91245216457689,-0.0125006315638265,0.8633869377024761
152,20071,Greeley,Kansas,1.6086405681036453,7.487737931922551,137.67487381574256,19.92479156716914,143.82928039008095,14.54358959438541,-0.0499999999949777,0.9521055962606612
153,20071,Greeley,Kansas,0.9645726844272626,0.1000000000531482,40.05003195922045,43.199999999581685,160.90562510999823,4.214392858203551,-0.0063920628371363,0.9445914754135362
154,20071,Greeley,Kansas,1.4930912832704348,0.1000000061279122,134.23791491479125,17.497782073003364,140.37299302188578,11.728759389748676,-0.0499999991453761,0.7921409589611541
155,20071,Greeley,Kansas,1.3301432917297265,3.369486504898324,154.06133129772056,22.054614204002306,160.0747586514828,7.625090394548493,0.0056503951242306,0.8463386274510685
156,20071,Greeley,Kansas,1.171314465655814,5.092070361576098,142.9876550670782,25.21252429266076,159.2975799223567,9.696983170364216,0.007509005373112,0.9102776339576252
157,20075,Hamilton,Kansas,1.5638861495224434,0.1000003008593801,114.39999996193797,30.12957042788672,141.35812007682688,10.451678505262226,-0.0370796367560387,0.9147501962756074
158,20075,Hamilton,Kansas,1.24386815249251,4.208510852879718,130.277467667802,16.98520961403288,137.32050128978244,12.35537178768612,-0.0499999995425823,0.9545270236605742
159,20071,Greeley,Kansas,1.7864975464128912,8.500409930123732,131.27476157991745,18.088530572740357,136.89414791742524,12.905457649481916,-0.0499999999967998,0.8670303787286024
160,20071,Greeley,Kansas,1.5289279405523994,7.953520819819571,133.03542220068437,17.48399815961763,139.73128239772464,12.950922891643051,-0.0499999987445193,0.9046763695332528
161,20071,Greeley,Kansas,1.1264919554112187,0.100000246042025,141.05767127998453,14.36377924083914,129.67191405409943,20.95496177119995,0.0499999923966901,0.868166940988524
162,20165,Rush,Kansas,2.094885553482491,15.690300118513836,124.9106690283876,23.735808285135207,136.11756149104616,15.231544900934464,-0.0499999999921318,0.9800976960644114
163,20165,Rush,Kansas,2.2243458775353093,5.786298349450004,114.39999983959687,27.838036390051528,134.6483817812365,12.152604735217736,-0.0499999986293724,0.9681672095792728
164,20165,Rush,Kansas,1.171481635127953,10.70224911362207,86.52112444531443,7.679003110551272,140.32407825104397,8.073309409558629,0.0499999999997521,0.9873203664984976
165,20165,Rush,Kansas,1.599286918053397,12.007635041191644,88.51082151183633,12.43500237740452,145.11154600529406,8.289246111950161,0.0499999996918116,0.9825251382313132
166,20165,Rush,Kansas,0.4372299588165518,0.5550780360898884,75.06547195017143,9.033067829593548,138.96270383090757,13.47855903443697,-0.0499999999999868,0.985753311196983
167,20165,Rush,Kansas,2.317373368749093,10.156459502514233,114.39999999999355,25.25346438656164,134.44125158950743,13.066742806703472,-0.0499999979888059,0.963138008489219
168,20165,Rush,Kansas,0.820221805537914,8.769804699193122,84.26012622416172,10.045214702185245,146.82920151143588,9.991191853105288,0.0160617024042748,0.9898074694060308
169,20165,Rush,Kansas,2.1686595442934413,6.9437510787782,117.39999999080472,25.98489722062244,136.14440893080922,13.09182945792965,-0.0499999998923935,0.9644738000231052
170,20165,Rush,Kansas,0.6869238307322252,0.1000000707442803,70.20827712592204,4.615344025559346,128.1805345035672,13.16356434531662,-0.0499999998453526,0.9809445332737023
171,20165,Rush,Kansas,1.9381563819620324,17.673488626477173,110.83285590244164,23.236822560462468,123.59204656544723,15.558965745708042,-0.0499999986943052,0.975581684311751
